ID #,Date,Link,Question,Quote
2488,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Who was your biggest influence growing up?,My father and my football coach.
2495,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Why did you choose the specific riches in the treasure?,Because I needed them to put in the treasure chest.
2502,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Have you ever revisited the place you hid it?,No
2509,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,How did the Vietnam War affect you?,"It made me more forgiving, more considerate, and more aware that we need to leave other people alone."
2516,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,What time of year did you hid the treasure?,Summer
2523,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Is there is specific reason that halt and walk are the only words that do not follow the åÊrhyme scheme?,"Yes, I was limited by my ability."
2530,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,What is your favorite place to be? or river?,In my home in Santa Fe.
2537,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Where was your favorite place? Why?,Why don‰Ûªt you ask me how deep is a hole? I cannot single out one to be my favorite.
2544,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Why did you marry?,"Because I was able to find a woman who was much better than me, and then spent 63 years hoping she wouldn‰Ûªt find out."
2551,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,What is ‰ÛÏtoo far to walk‰Û to you?,It is the name of a book I wrote.
2558,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Who were your partners in the Air Force?,I had no partners sir.
2565,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,"When you wrote the poem, were you thinking about fishing","No, I was thinking about the poem."
2572,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,What was your favorite Hike/Trail Yellowstone.?,"Trails are not favorites of mine. I always hiked off trails. Why go where everyone else had gone. The rangers didn‰Ûªt like that, but I did and I was the one doing it. Do you see my logic?"
2579,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Did it lead to the top of a waterfall?,Some did but most didn‰Ûªt.
2586,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,Where did you catch the Fish that you still have a memory.,In Alaska.
2593,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,"If so, why do you remember that memory?",Because a 900 pound bear also wanted it. Guess who won?
2600,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,What type of fish did you like fishing for?,"Trout, bass, perch and catfish."
2607,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,What is blaze?,Anything that stands out.
2614,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,How hard was it to write the poem and not give the location away?,It was not hard at all. I just had to stay focused.
2621,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,"In the poem, Thrill of The Chase when you talk about ‰ÛÏNot far, but too far to walk‰Û and ‰ÛÏTake it in the canyon down,‰Û is it referring to a waterfall.",You guys seem to be hung up on waterfalls. Don‰Ûªt try to change my poem to fit your ideas.
2628,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,We were also wondering if you could tell us anything about ‰ÛÏThe home of the Brown.,No
2635,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,‰ÛÏDo you ‰ÛÏcheck‰Û on the treasure every once in awhile to see if it is still in tact.,Do you mean as opposed to being torn apart? I feel sure it is still intact.
2642,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,"And does anyone know for sure where it is, for example, your wife, or closest friend?",No one knows where it is but me.
2649,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,We are looking into places in New Mexico and we are curious if we are in the right direction.,Go back to the poem and start with the first clue.
2656,2/8/17,http://dalneitzel.com/2017/02/08/forrest-gets-mail-13/,When was the last time you have been to where the treasure is hidden?,A few years ago.
2663,4/12/13,https://www.abqjournal.com/188317/dig-up-some-clues-about-the-treasure.html,N/A - Consolidated quotes appearing throughout the article.,"Read my book‰Û_ I gifted all the books to the Collected Works bookstore in Santa Fe so no one would be tempted to say the treasure story is a hoax to make money on book sales. I don‰Ûªt get any money from the sales, not even my publishing costs...No new clues on Wednesday..."
2670,12/22/14,http://www.mprnews.org/story/2014/12/22/a-beautiful-world-fenn,N/A - Consolidated quotes appearing throughout the article.,As big as chickens eggs
2677,5/8/15,http://altereddimensions.net/2015/forrest-fenn-hidden-treasure-millions-dollars-hidden-gold-jewels-clues-treasure,N/A - Consolidated quotes appearing throughout the article.,"If it comes back, I‰Ûªm going to grab a pocketful of sleeping pills, take a treasure chest filled with treasure and a copy of my bio; and I‰Ûªm going to walk out into the desert. Sometime they‰Ûªll find my bones and the treasure, but my bio will be inside the box, so at least they‰Ûªll know who I was...There are 654,885,389 acres of land in the United States that are owned by the American people. That is what the federal government admits is ‰ÛÏpublic property.‰Û And the population of this great country is 313,914,040. After doing the math I learn that my allotment is exactly 2.086 acres. Now, what if I wanted to secret a can of Dr. Pepper under a rock in the cooling waters of a rivulet somewhere in my allotted public acreage?...There‰Ûªs no place that you can put a treasure that under the right circumstances, there are no complications...I could worry about it if I wanted to but I don‰Ûªt want to...We just drove the car out into the forest about half a mile, and unloaded everything...There are so many bits of history that I would like to find: a Clovis point between the ribs of a Mammoth, a letter written by my father to my mother before they were married, a special fishing spot on the Madison River that no one alive knows about but me...I started exploring ruins a lot and digging. It was a fun time....I don‰Ûªt want to give any more clues but if I am not too feeble to return to the chest when my turn comes, I cannot think of any better place for my bones to rest for a few millennia...Many are giving serious thought to the clues in my poem, but only a few are in tight focus with a word that is key. The treasure may be discovered sooner than I anticipated....The person who finds the treasure will have studied the poem over and over, and thought, and analyzed and moved with confidence. Nothing about it will be accidental. T. S. Eliot said: We shall not cease from our exploration, And at the end of all our exploring, Will be to arrive where we started, And know the place for the first time....Get out in the mountains and turn a log over to see what‰Ûªs there....I cannot tell you how many searchers have identified the first clue correctly, but certainly more than several. I cannot imagine anyone finding the treasure without first identifying the starting point, although many seem to be preoccupied with later clues."
